latitude,longitude,ID,lat_m,long_m,nox,no2,no,ln_nox,ln_no2,ln_no,Pop_500,Pop_1000,Pop_1500,Pop_2000,Pop_2500,Pop_3000,Pop_5000,Pop_10000,Pop_15000,Int_50,Int_100,Int_150,Int_300,Int_500,Int_750,Int_1000,Int_1500,Int_2000,Int_3000,Open_50,Open_100,Open_150,Open_300,Open_500,Open_750,Open_1000,Open_1500,Open_2000,Open_3000,D2C,D2Comm,D2Rroad,D2Ryard,D2airp,D2Mport,D2Lport,D2R,D2A1,D2A2,D2A3,A1_100,A1_150,A1_300,A1_400,A1_50,A1_500,A1_750,A1_1k,A1_3k,A1_5k,A1_10k,A1_15k,A23_50,A23_100,A23_150,A23_300,A23_400,A23_500,A23_750,A23_1k,A23_5k,A23_10k,A23_15k,FieldID,cluster,group_loc,season,seasonfac,lambert_x,lambert_y
33.928,-118.3271,97,3770418.64,-10897183.6545796,59.80452372,28.94977874,30.85474498,4.091081142425537,3.365562677383423,3.429290533065796,0.018688943899999998,0.09531726355,0.2339694195,0.5014212558,0.8768447393,1.400272547,3.651298718,11.87684649,25.34667151,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.01723695055,0.02986158618,0.06646288523,0.1175545041,0.255618256,0,0,0,0,0,0,0,0,0,0,0.09220387786626816,0.010506,0.031798200000000006,0.7843328,0.09422269999999999,2.2299447,2.0994791,1.6976041793823242,2.4721519947052,3.549210548400879,1.6976041793823242,0,0,0.009309626077,0.19547024899999998,0,0.3099475178,0.5452535114,0.7458045137,2.134306985,7.457142751999999,18.15776769,32.73053132,7.208044641e-4,0.0328012974,0.05545275984,0.1176175892,0.24795385660000002,0.3643256275,0.5963262408,0.9079700032000001,18.955277612,76.42581164,152.68223789599998,138,9,19,2,2Fall,-2040595.12236,-308561.14758
33.928,-118.3271,97,3770418.64,-10897183.6545796,95.54781106,29.23734577,66.31046529,4.559626579284668,3.3754467964172363,4.194347858428955,0.018688943899999998,0.09531726355,0.2339694195,0.5014212558,0.8768447393,1.400272547,3.651298718,11.87684649,25.34667151,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.01723695055,0.02986158618,0.06646288523,0.1175545041,0.255618256,0,0,0,0,0,0,0,0,0,0,0.09220387786626816,0.010506,0.031798200000000006,0.7843328,0.09422269999999999,2.2299447,2.0994791,1.6976041793823242,2.4721519947052,3.549210548400879,1.6976041793823242,0,0,0.009309626077,0.19547024899999998,0,0.3099475178,0.5452535114,0.7458045137,2.134306985,7.457142751999999,18.15776769,32.73053132,7.208044641e-4,0.0328012974,0.05545275984,0.1176175892,0.24795385660000002,0.3643256275,0.5963262408,0.9079700032000001,18.955277612,76.42581164,152.68223789599998,114,1,22,3,3Winter,-2040595.12236,-308561.14758
33.9417,-118.1967,151,3771941.121,-10885174.6325673,90.33113679,33.28030253,57.05083425,4.503482341766357,3.5049657821655273,4.043942928314209,0.04997876815,0.2134527894,0.48530586389999997,0.7893189028,1.101506136,1.555734918,4.460264964,13.60076637,28.05187717,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.01766833732,0.031138994599999997,0.06735365009,0.1217039213,0.2611027031,0,0,0,0,0,0,0,0,0,0,0.15000000596046448,0.0085361,0.1640447,0.5974775,0.7229483,1.9451383999999998,2.1829015,2.2254979610443115,3.2931578159332275,3.10461688041687,2.2254979610443115,0,0,0,0,0,0,0,0,1.6744900219999999,3.9175601369999997,22.97207966,49.926143849999995,0,0,0,0.04969845621,0.07263157121000001,0.09420276682,0.1948539591,0.3380335636,14.365884067,68.158441723,165.15291801,122,7,36,2,2Fall,-2028548.90547,-310008.67815
33.9417,-118.1967,147,3771941.121,-10885174.6325673,29.24884896,20.63559857,8.613250389,3.375840187072754,3.027017593383789,2.15330171585083,0.04997876815,0.2134527894,0.48530586389999997,0.7893189028,1.101506136,1.555734918,4.460264964,13.60076637,28.05187717,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.01766833732,0.031138994599999997,0.06735365009,0.1217039213,0.2611027031,0,0,0,0,0,0,0,0,0,0,0.15000000596046448,0.0085361,0.1640447,0.5974775,0.7229483,1.9451383999999998,2.1829015,2.2254979610443115,3.2931578159332275,3.10461688041687,2.2254979610443115,0,0,0,0,0,0,0,0,1.6744900219999999,3.9175601369999997,22.97207966,49.926143849999995,0,0,0,0.04969845621,0.07263157121000001,0.09420276682,0.1948539591,0.3380335636,14.365884067,68.158441723,165.15291801,123,8,37,1,1Summer,-2028548.90547,-310008.67815
33.9417,-118.1967,146,3771941.121,-10885174.6325673,114.3721199,32.4529245,81.91919542,4.739457130432129,3.479790449142456,4.405733108520508,0.04997876815,0.2134527894,0.48530586389999997,0.7893189028,1.101506136,1.555734918,4.460264964,13.60076637,28.05187717,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.01766833732,0.031138994599999997,0.06735365009,0.1217039213,0.2611027031,0,0,0,0,0,0,0,0,0,0,0.15000000596046448,0.0085361,0.1640447,0.5974775,0.7229483,1.9451383999999998,2.1829015,2.2254979610443115,3.2931578159332275,3.10461688041687,2.2254979610443115,0,0,0,0,0,0,0,0,1.6744900219999999,3.9175601369999997,22.97207966,49.926143849999995,0,0,0,0.04969845621,0.07263157121000001,0.09420276682,0.1948539591,0.3380335636,14.365884067,68.158441723,165.15291801,98,3,40,3,3Winter,-2028548.90547,-310008.67815
33.9455,-118.1309,148,3772363.415,-10879114.8653248,26.30778515,20.77263685,5.535148304,3.269864797592163,3.0336365699768066,1.7111183404922485,0.03824442585,0.1226717872,0.2423527079,0.41084619019999996,0.6458854095000001,0.9680975543,2.644762479,12.057042639999999,24.11863629,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.01766833732,0.03131150719,0.07004822378,0.12122127320000001,0.2613170339,0,0,0,0,0,0,0,0,0,0,0.15000000596046448,0.013890399999999999,0.07418709999999999,0.4074072,1.2136280000000002,2.0417554,2.4326574,2.5970420837402344,3.339536190032959,2.785202980041504,2.5970420837402344,0,0,0,0,0,0,0,0,0.7839218028,5.80192802,17.29672665,44.75014084,0,0,0,0,0.01236813412,0.061227933510000006,0.26114360200000003,0.5029151511,15.782540969,69.439487261,152.87984003,116,9,38,1,1Summer,-2022553.52334,-311066.94419
33.9455,-118.1309,147,3772363.415,-10879114.8653248,100.1609252,36.17285407,63.98807117,4.606778144836426,3.5883090496063232,4.15869665145874,0.03824442585,0.1226717872,0.2423527079,0.41084619019999996,0.6458854095000001,0.9680975543,2.644762479,12.057042639999999,24.11863629,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.01766833732,0.03131150719,0.07004822378,0.12122127320000001,0.2613170339,0,0,0,0,0,0,0,0,0,0,0.15000000596046448,0.013890399999999999,0.07418709999999999,0.4074072,1.2136280000000002,2.0417554,2.4326574,2.5970420837402344,3.339536190032959,2.785202980041504,2.5970420837402344,0,0,0,0,0,0,0,0,0.7839218028,5.80192802,17.29672665,44.75014084,0,0,0,0,0.01236813412,0.061227933510000006,0.26114360200000003,0.5029151511,15.782540969,69.439487261,152.87984003,96,10,41,3,3Winter,-2022553.52334,-311066.94419
33.9455,-118.1309,152,3772363.415,-10879114.8653248,82.12491777,35.27190068,46.8530171,4.408241271972656,3.563086748123169,3.847015380859375,0.03824442585,0.1226717872,0.2423527079,0.41084619019999996,0.6458854095000001,0.9680975543,2.644762479,12.057042639999999,24.11863629,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.01766833732,0.03131150719,0.07004822378,0.12122127320000001,0.2613170339,0,0,0,0,0,0,0,0,0,0,0.15000000596046448,0.013890399999999999,0.07418709999999999,0.4074072,1.2136280000000002,2.0417554,2.4326574,2.5970420837402344,3.339536190032959,2.785202980041504,2.5970420837402344,0,0,0,0,0,0,0,0,0.7839218028,5.80192802,17.29672665,44.75014084,0,0,0,0,0.01236813412,0.061227933510000006,0.26114360200000003,0.5029151511,15.782540969,69.439487261,152.87984003,115,4,37,2,2Fall,-2022553.52334,-311066.94419
33.9517,-118.2163,12,3773052.421,-10886979.6696182,28.96606254,21.36365893,7.602403607,3.3661248683929443,3.0616912841796875,2.0284645557403564,0.06951069776999999,0.2576208825,0.5470314641999999,0.9376657464999999,1.3861009039999999,1.939628295,4.719787989,13.961406910000001,30.261968369999998,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.01766833732,0.03141177,0.07067959443,0.1256553734,0.2773125811,0,0,0,0,0,0,0,0,0,0,0.15000000596046448,0,0.0755451,0.4258924,0.7335837000000001,2.0747033,2.2589859,2.225714921951294,3.3968536853790283,2.5877535343170166,2.225714921951294,0,0,0,0,0,0,0,0,0.4578452353,3.131639909,23.90257287,52.1300001,0,0,0,0.04858180029,0.09055882278,0.15530986688999998,0.3277360921,0.6184939289,14.540067965999999,70.17476889299999,165.76013895,103,7,2,1,1Summer,-2030036.26764,-308496.4074
33.9517,-118.2163,14,3773052.421,-10886979.6696182,119.2714892,36.46975559,82.80173358,4.781402111053467,3.5964832305908203,4.416449069976807,0.06951069776999999,0.2576208825,0.5470314641999999,0.9376657464999999,1.3861009039999999,1.939628295,4.719787989,13.961406910000001,30.261968369999998,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.01766833732,0.03141177,0.07067959443,0.1256553734,0.2773125811,0,0,0,0,0,0,0,0,0,0,0.15000000596046448,0,0.0755451,0.4258924,0.7335837000000001,2.0747033,2.2589859,2.225714921951294,3.3968536853790283,2.5877535343170166,2.225714921951294,0,0,0,0,0,0,0,0,0.4578452353,3.131639909,23.90257287,52.1300001,0,0,0,0.04858180029,0.09055882278,0.15530986688999998,0.3277360921,0.6184939289,14.540067965999999,70.17476889299999,165.76013895,84,3,4,3,3Winter,-2030036.26764,-308496.4074
33.9517,-118.2163,12,3773052.421,-10886979.6696182,91.27735493,32.48282504,58.79452989,4.51390266418457,3.4807114601135254,4.07404899597168,0.06951069776999999,0.2576208825,0.5470314641999999,0.9376657464999999,1.3861009039999999,1.939628295,4.719787989,13.961406910000001,30.261968369999998,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.01766833732,0.03141177,0.07067959443,0.1256553734,0.2773125811,0,0,0,0,0,0,0,0,0,0,0.15000000596046448,0,0.0755451,0.4258924,0.7335837000000001,2.0747033,2.2589859,2.225714921951294,3.3968536853790283,2.5877535343170166,2.225714921951294,0,0,0,0,0,0,0,0,0.4578452353,3.131639909,23.90257287,52.1300001,0,0,0,0.04858180029,0.09055882278,0.15530986688999998,0.3277360921,0.6184939289,14.540067965999999,70.17476889299999,165.76013895,102,7,2,2,2Fall,-2030036.26764,-308496.4074
33.9541,-118.2159,11,3773319.133,-10886942.8321274,91.89311372,32.56924711,59.3238666,4.520626068115234,3.483368396759033,4.083011627197266,0.06299362965000001,0.25744980159999997,0.5578230564,0.93089107,1.4173032260000002,1.997209949,4.717674248,14.083916780000001,30.473576910000002,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.01766833732,0.03141177,0.07067959443,0.1256553734,0.277580511,0,0,0,0,0,0,0,0,0,0,0.15000000596046448,0.006871599999999999,0.0486735,0.40723400000000004,0.7598611,2.1005032,2.2858631000000003,2.0730435848236084,3.441253423690796,2.0730435848236084,2.4558022022247314,0,0,0,0,0,0,0,0,0.2563277753,3.0022916509999997,23.88119127,52.23070138,0,0,0.01825232969,0.07103862073,0.12779035005,0.17419430245,0.2813272294,0.5643587246,14.519968271,70.579199717,165.65091917,103,7,2,2,2Fall,-2029936.11494,-308247.4509
33.9541,-118.2159,11,3773319.133,-10886942.8321274,30.29216393,21.86261271,8.429551219,3.410889148712158,3.084778070449829,2.1317434310913086,0.06299362965000001,0.25744980159999997,0.5578230564,0.93089107,1.4173032260000002,1.997209949,4.717674248,14.083916780000001,30.473576910000002,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.01766833732,0.03141177,0.07067959443,0.1256553734,0.277580511,0,0,0,0,0,0,0,0,0,0,0.15000000596046448,0.006871599999999999,0.0486735,0.40723400000000004,0.7598611,2.1005032,2.2858631000000003,2.0730435848236084,3.441253423690796,2.0730435848236084,2.4558022022247314,0,0,0,0,0,0,0,0,0.2563277753,3.0022916509999997,23.88119127,52.23070138,0,0,0.01825232969,0.07103862073,0.12779035005,0.17419430245,0.2813272294,0.5643587246,14.519968271,70.579199717,165.65091917,104,7,2,1,1Summer,-2029936.11494,-308247.4509
33.9548,-118.2157,10,3773396.924,-10886924.4133819,98.28355685,36.29310135,61.9904555,4.587856769561768,3.591627597808838,4.126980304718018,0.06173340042,0.2557865471,0.5626289663,0.928418229,1.4227483600000002,2.012391897,4.711873904,14.12822595,30.5294996,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.01766833732,0.03141177,0.07067959443,0.1256553734,0.2775338832,0,0,0,0,0,0,0,0,0,0,0.15000000596046448,0,0.0407455,0.4024659,0.7677931,2.1079234000000002,2.2938089,1.5925320386886597,3.4536123275756836,1.5925320386886597,2.528066635131836,0,0,0,0,0,0,0,0,0.1980699684,2.962681578,23.87261815,52.2389229,0.006160135019,0.01834068956,0.028938013699999997,0.05947910461,0.11952678583,0.16888476818,0.27812062120000003,0.5203833244,14.505392937,70.69065598799999,165.54684422,104,7,2,2,2Fall,-2029899.44214,-308176.70007
33.9548,-118.2157,13,3773396.924,-10886924.4133819,129.2442568,32.05239544,97.19186136,4.861703872680664,3.467371940612793,4.576686859130859,0.06173340042,0.2557865471,0.5626289663,0.928418229,1.4227483600000002,2.012391897,4.711873904,14.12822595,30.5294996,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.01766833732,0.03141177,0.07067959443,0.1256553734,0.2775338832,0,0,0,0,0,0,0,0,0,0,0.15000000596046448,0,0.0407455,0.4024659,0.7677931,2.1079234000000002,2.2938089,1.5925320386886597,3.4536123275756836,1.5925320386886597,2.528066635131836,0,0,0,0,0,0,0,0,0.1980699684,2.962681578,23.87261815,52.2389229,0.006160135019,0.01834068956,0.028938013699999997,0.05947910461,0.11952678583,0.16888476818,0.27812062120000003,0.5203833244,14.505392937,70.69065598799999,165.54684422,85,3,4,3,3Winter,-2029899.44214,-308176.70007
33.9548,-118.2157,10,3773396.924,-10886924.4133819,30.83653198,23.93576327,6.900768712,3.4287002086639404,3.1753737926483154,1.9316327571868896,0.06173340042,0.2557865471,0.5626289663,0.928418229,1.4227483600000002,2.012391897,4.711873904,14.12822595,30.5294996,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.01766833732,0.03141177,0.07067959443,0.1256553734,0.2775338832,0,0,0,0,0,0,0,0,0,0,0.15000000596046448,0,0.0407455,0.4024659,0.7677931,2.1079234000000002,2.2938089,1.5925320386886597,3.4536123275756836,1.5925320386886597,2.528066635131836,0,0,0,0,0,0,0,0,0.1980699684,2.962681578,23.87261815,52.2389229,0.006160135019,0.01834068956,0.028938013699999997,0.05947910461,0.11952678583,0.16888476818,0.27812062120000003,0.5203833244,14.505392937,70.69065598799999,165.54684422,105,7,2,1,1Summer,-2029899.44214,-308176.70007
33.9553,-118.3096,103,3773452.489,-10895572.0143556,83.48461726,33.69605022,49.78856704,4.4246625900268555,3.517380714416504,3.907785415649414,0.025942989670000003,0.11841765110000001,0.31164615290000003,0.5720906018999999,0.9212379542,1.3336061060000002,4.074569217,14.35712453,29.79119354,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.017600063200000002,0.030579002119999997,0.06940321509,0.12381666490000001,0.2704005412,0,0,0,0,0,0,0,0,0,0,0.11855848878622055,0.0090305,0.31280030000000003,0.47656400000000004,0.4308691,2.3963789,2.3431319999999998,1.7308791875839233,3.4218387603759766,2.7143826484680176,1.7308791875839233,0,0,0,0,0,0,0,0,1.049551972,7.2608083830000005,19.700720009999998,41.13145354,0,0.01684319296,0.027984773810000002,0.058989786179999996,0.07924054330000001,0.09939548365,0.2577644021,0.5085062108,17.610183494,75.478399852,165.26015922000002,132,1,20,2,2Fall,-2038293.14997,-306021.15237
33.9553,-118.3096,103,3773452.489,-10895572.0143556,96.84203573,32.40281359,64.43922214,4.573081016540527,3.478245258331299,4.165722370147705,0.025942989670000003,0.11841765110000001,0.31164615290000003,0.5720906018999999,0.9212379542,1.3336061060000002,4.074569217,14.35712453,29.79119354,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.017600063200000002,0.030579002119999997,0.06940321509,0.12381666490000001,0.2704005412,0,0,0,0,0,0,0,0,0,0,0.11855848878622055,0.0090305,0.31280030000000003,0.47656400000000004,0.4308691,2.3963789,2.3431319999999998,1.7308791875839233,3.4218387603759766,2.7143826484680176,1.7308791875839233,0,0,0,0,0,0,0,0,1.049551972,7.2608083830000005,19.700720009999998,41.13145354,0,0.01684319296,0.027984773810000002,0.058989786179999996,0.07924054330000001,0.09939548365,0.2577644021,0.5085062108,17.610183494,75.478399852,165.26015922000002,108,7,23,3,3Winter,-2038293.14997,-306021.15237
33.9553,-118.3096,99,3773452.489,-10895572.0143556,26.1010099,19.3320161,6.768993798,3.2619740962982178,2.9617626667022705,1.912352442741394,0.025942989670000003,0.11841765110000001,0.31164615290000003,0.5720906018999999,0.9212379542,1.3336061060000002,4.074569217,14.35712453,29.79119354,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.017600063200000002,0.030579002119999997,0.06940321509,0.12381666490000001,0.2704005412,0,0,0,0,0,0,0,0,0,0,0.11855848878622055,0.0090305,0.31280030000000003,0.47656400000000004,0.4308691,2.3963789,2.3431319999999998,1.7308791875839233,3.4218387603759766,2.7143826484680176,1.7308791875839233,0,0,0,0,0,0,0,0,1.049551972,7.2608083830000005,19.700720009999998,41.13145354,0,0.01684319296,0.027984773810000002,0.058989786179999996,0.07924054330000001,0.09939548365,0.2577644021,0.5085062108,17.610183494,75.478399852,165.26015922000002,132,1,21,1,1Summer,-2038293.14997,-306021.15237
33.9553,-118.3102,104,3773452.489,-10895627.2705918,75.24784456,34.41050518,40.83733938,4.32078742980957,3.5383617877960205,3.709596872329712,0.02604480345,0.1148997846,0.3060789323,0.5628847471,0.9096401839,1.325549315,4.08044359,14.340096370000001,29.753301,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.01757960658,0.03057212119,0.06940321509,0.1236171789,0.2696838058,0,0,0,0,0,0,0,0,0,0,0.11806303262710571,0.0145622,0.3100723,0.4814887,0.4278482,2.3990917,2.3444454,2.038512945175171,3.430859327316284,2.7136526107788086,2.038512945175171,0,0,0,0,0,0,0,0,0.9264066832000001,7.228042007999999,19.70921251,41.03678395,0,0,0.02053970037,0.05582619209,0.07690233994000001,0.09754288759999999,0.31190570939999995,0.5247764396,17.580418968,75.450883936,165.032109398,133,1,20,2,2Fall,-2038346.86253,-306007.69428
33.9553,-118.3102,104,3773452.489,-10895627.2705918,90.49698352,30.381439,60.11554451,4.505316734313965,3.413831949234009,4.096268653869629,0.02604480345,0.1148997846,0.3060789323,0.5628847471,0.9096401839,1.325549315,4.08044359,14.340096370000001,29.753301,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.01757960658,0.03057212119,0.06940321509,0.1236171789,0.2696838058,0,0,0,0,0,0,0,0,0,0,0.11806303262710571,0.0145622,0.3100723,0.4814887,0.4278482,2.3990917,2.3444454,2.038512945175171,3.430859327316284,2.7136526107788086,2.038512945175171,0,0,0,0,0,0,0,0,0.9264066832000001,7.228042007999999,19.70921251,41.03678395,0,0,0.02053970037,0.05582619209,0.07690233994000001,0.09754288759999999,0.31190570939999995,0.5247764396,17.580418968,75.450883936,165.032109398,109,7,23,3,3Winter,-2038346.86253,-306007.69428
33.9553,-118.3102,100,3773452.489,-10895627.2705918,28.55209777,20.39689002,8.155207752,3.3517303466796875,3.0153825283050537,2.09865665435791,0.02604480345,0.1148997846,0.3060789323,0.5628847471,0.9096401839,1.325549315,4.08044359,14.340096370000001,29.753301,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.01757960658,0.03057212119,0.06940321509,0.1236171789,0.2696838058,0,0,0,0,0,0,0,0,0,0,0.11806303262710571,0.0145622,0.3100723,0.4814887,0.4278482,2.3990917,2.3444454,2.038512945175171,3.430859327316284,2.7136526107788086,2.038512945175171,0,0,0,0,0,0,0,0,0.9264066832000001,7.228042007999999,19.70921251,41.03678395,0,0,0.02053970037,0.05582619209,0.07690233994000001,0.09754288759999999,0.31190570939999995,0.5247764396,17.580418968,75.450883936,165.032109398,133,1,21,1,1Summer,-2038346.86253,-306007.69428
33.9553,-118.3124,101,3773452.489,-10895829.8767914,25.42300913,19.77984048,5.643168657,3.235654592514038,2.984663248062134,1.7304457426071167,0.02615286881,0.10862189850000001,0.2849733765,0.5321792679,0.8651778277000001,1.308441408,4.096131228,14.27379432,29.62157583,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.0175676863,0.03068036045,0.06940321509,0.12270365139999999,0.26734236840000003,0,0,0,0,0,0,0,0,0,0,0.11625093966722488,0.034845100000000004,0.3000831,0.4996569,0.4172157,2.4091223000000004,2.3493671999999997,2.495027780532837,3.4624195098876953,2.7143030166625977,2.495027780532837,0,0,0,0,0,0,0,0,0.4305217716,7.083282324,19.741375700000003,40.684554719999994,0,0,0,0,0.049767094989999996,0.09478962638,0.3583332848,0.5667598737999999,17.512472919,75.28653818299999,164.19908015000001,134,1,21,1,1Summer,-2038543.80786,-305958.34491
33.9553,-118.3124,105,3773452.489,-10895829.8767914,74.68750866,29.35045487,45.33705379,4.313313007354736,3.379307985305786,3.814124584197998,0.02615286881,0.10862189850000001,0.2849733765,0.5321792679,0.8651778277000001,1.308441408,4.096131228,14.27379432,29.62157583,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.0175676863,0.03068036045,0.06940321509,0.12270365139999999,0.26734236840000003,0,0,0,0,0,0,0,0,0,0,0.11625093966722488,0.034845100000000004,0.3000831,0.4996569,0.4172157,2.4091223000000004,2.3493671999999997,2.495027780532837,3.4624195098876953,2.7143030166625977,2.495027780532837,0,0,0,0,0,0,0,0,0.4305217716,7.083282324,19.741375700000003,40.684554719999994,0,0,0,0,0.049767094989999996,0.09478962638,0.3583332848,0.5667598737999999,17.512472919,75.28653818299999,164.19908015000001,134,1,20,2,2Fall,-2038543.80786,-305958.34491
33.9553,-118.3124,105,3773452.489,-10895829.8767914,89.18264065,32.92087609,56.26176456,4.490686416625977,3.4941070079803467,4.030014991760254,0.02615286881,0.10862189850000001,0.2849733765,0.5321792679,0.8651778277000001,1.308441408,4.096131228,14.27379432,29.62157583,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.0175676863,0.03068036045,0.06940321509,0.12270365139999999,0.26734236840000003,0,0,0,0,0,0,0,0,0,0,0.11625093966722488,0.034845100000000004,0.3000831,0.4996569,0.4172157,2.4091223000000004,2.3493671999999997,2.495027780532837,3.4624195098876953,2.7143030166625977,2.495027780532837,0,0,0,0,0,0,0,0,0.4305217716,7.083282324,19.741375700000003,40.684554719999994,0,0,0,0,0.049767094989999996,0.09478962638,0.3583332848,0.5667598737999999,17.512472919,75.28653818299999,164.19908015000001,110,7,23,3,3Winter,-2038543.80786,-305958.34491
33.9554,-118.3056,100,3773463.602,-10895203.6394472,76.83378559,33.89312639,42.9406592,4.341644287109375,3.523212194442749,3.7598190307617187,0.02588844428,0.1466974228,0.3466375492,0.6343065211000001,0.9816663944,1.40679979,4.038418068,14.46843057,30.05468672,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.01766833732,0.03106618386,0.06940321509,0.1243789941,0.2744899645,0,0,0,0,0,0,0,0,0,0,0.12192302197217941,0.0065932000000000004,0.31198380000000003,0.4435582,0.4531168,2.3795205000000004,2.3357766,2.4996445178985596,3.3563170433044434,2.7064599990844727,2.4996445178985596,0,0,0,0,0,0,0,0,1.539816023,7.472264469,19.65615142,41.801867800000004,0,0,0,0,0.04916906328,0.07759892604,0.2463686742,0.3619222598,17.73596887,75.48135181800001,166.228357017,129,1,20,2,2Fall,-2037932.37276,-306100.12111
33.9554,-118.3056,100,3773463.602,-10895203.6394472,98.4448888,36.02435169,62.42053711,4.589497089385986,3.584195137023926,4.133894443511963,0.02588844428,0.1466974228,0.3466375492,0.6343065211000001,0.9816663944,1.40679979,4.038418068,14.46843057,30.05468672,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.01766833732,0.03106618386,0.06940321509,0.1243789941,0.2744899645,0,0,0,0,0,0,0,0,0,0,0.12192302197217941,0.0065932000000000004,0.31198380000000003,0.4435582,0.4531168,2.3795205000000004,2.3357766,2.4996445178985596,3.3563170433044434,2.7064599990844727,2.4996445178985596,0,0,0,0,0,0,0,0,1.539816023,7.472264469,19.65615142,41.801867800000004,0,0,0,0,0.04916906328,0.07759892604,0.2463686742,0.3619222598,17.73596887,75.48135181800001,166.228357017,105,7,23,3,3Winter,-2037932.37276,-306100.12111
33.9554,-118.3056,96,3773463.602,-10895203.6394472,28.76774464,19.90100083,8.866743811,3.359254837036133,2.990770101547241,2.182307720184326,0.02588844428,0.1466974228,0.3466375492,0.6343065211000001,0.9816663944,1.40679979,4.038418068,14.46843057,30.05468672,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.01766833732,0.03106618386,0.06940321509,0.1243789941,0.2744899645,0,0,0,0,0,0,0,0,0,0,0.12192302197217941,0.0065932000000000004,0.31198380000000003,0.4435582,0.4531168,2.3795205000000004,2.3357766,2.4996445178985596,3.3563170433044434,2.7064599990844727,2.4996445178985596,0,0,0,0,0,0,0,0,1.539816023,7.472264469,19.65615142,41.801867800000004,0,0,0,0,0.04916906328,0.07759892604,0.2463686742,0.3619222598,17.73596887,75.48135181800001,166.228357017,129,1,21,1,1Summer,-2037932.37276,-306100.12111
33.9554,-118.3078,101,3773463.602,-10895406.2456468,94.88601994,28.69703745,66.18898249,4.552676200866699,3.3567938804626465,4.192513942718506,0.02554437243,0.1307864002,0.3274367559,0.6004812411,0.9496974568000001,1.363683255,4.056864192,14.409723589999999,29.91685074,7.833326999999999e-5,3.1374937e-4,7.0624404e-4,0.00282618364,0.00785191173,0.01766621072,0.0307415448,0.06940321509,0.1243634645,0.27212119619999997,0,0,0,0,0,0,0,0,0,0,0.12009713798761368,0,0.3142952,0.46134660000000005,0.44113459999999993,2.3892705000000003,2.3403462999999998,2.051596164703369,3.3935399055480957,2.705958604812622,2.051596164703369,0,0,0,0,0,0,0,0,1.2986095160000002,7.355245407000001,19.67918916,41.45083823,0,0,0.01979401901,0.05563412624,0.07679262288,0.09743508111,0.2584978731,0.44962900790000004,17.642556573,75.45984608699999,165.782891665,106,7,23,3,3Winter,-2038129.32032,-306050.78177
